time,id,observation,observation_id,observation_type
230,3,10567415.27428712,1,Y
261,3,9365914.595101427,1,Y
0,4,5425589.399753945,1,Y
27,4,6370206.570481338,1,Y
58,4,8225542.690391468,1,Y
85,4,10155295.231058206,1,Y
116,4,10342034.012523612,1,Y
143,4,11568129.96199923,1,Y
174,4,12229437.1253288,1,Y
202,4,13827943.065817041,1,Y
232,4,13917040.803853571,1,Y
0,5,7774422.501825273,1,Y
29,5,8087820.786598934,1,Y
56,5,9694407.468338378,1,Y
86,5,11950452.431111522,1,Y
115,5,16084621.104060695,1,Y
145,5,20906137.23406609,1,Y
172,5,20855961.439747635,1,Y
202,5,21191047.618509125,1,Y
0,6,6088681.981834705,1,Y
28,6,7019749.409567688,1,Y
57,6,8562618.018176036,1,Y
86,6,8495217.959449746,1,Y
115,6,10949021.285627687,1,Y
144,6,10047271.35675216,1,Y
173,6,12933135.784324946,1,Y
202,6,12150034.708196899,1,Y
230,6,15097716.044715116,1,Y
259,6,12721884.369235115,1,Y
0,7,6321513.027637461,1,Y
28,7,6598504.157666744,1,Y
56,7,6974759.084997836,1,Y
87,7,7238030.86839258,1,Y
115,7,9183946.936482176,1,Y
143,7,9414207.248250812,1,Y
174,7,12102379.814627433,1,Y
202,7,9720225.989836976,1,Y
230,7,10876814.000486266,1,Y
0,8,5865366.894750128,1,Y
27,8,6801392.520279411,1,Y
57,8,7628482.84708281,1,Y
87,8,11512247.557052588,1,Y
114,8,12139811.022191122,1,Y
144,8,14229349.533581723,1,Y
174,8,15768794.7198522,1,Y
202,8,15178349.940040354,1,Y
0,9,6390093.036717732,1,Y
29,9,9052835.903153708,1,Y
58,9,10493324.713627154,1,Y
87,9,11194661.838533329,1,Y
114,9,14525259.558759417,1,Y
143,9,15468432.364770751,1,Y
172,9,13883387.954660775,1,Y
202,9,16777184.520675255,1,Y
231,9,15931015.16111218,1,Y
260,9,13983947.272424197,1,Y
0,10,8255167.729226141,1,Y
28,10,8795060.301444333,1,Y
56,10,11944297.63166642,1,Y
85,10,8681907.141647348,1,Y
116,10,12267968.037471145,1,Y
145,10,11633052.931026474,1,Y
173,10,12214699.028793735,1,Y
202,10,14944965.832012244,1,Y
230,10,12673757.346745765,1,Y
0,11,4671866.6394835785,1,Y
27,11,7753660.030921228,1,Y
58,11,7103280.249332211,1,Y
85,11,9317795.13956926,1,Y
116,11,7818066.302643964,1,Y
143,11,9510339.362443136,1,Y
174,11,12784871.955159185,1,Y
202,11,9136869.881393418,1,Y
0,12,6502606.767990279,1,Y
29,12,8875425.32026165,1,Y
56,12,10784433.37259347,1,Y
86,12,11962367.989773441,1,Y
115,12,10665815.802788436,1,Y
145,12,10554713.954403829,1,Y
172,12,9031110.36120532,1,Y
202,12,9481640.379525391,1,Y
231,12,10427324.171390275,1,Y
261,12,10914941.421328893,1,Y
0,13,8030950.4931230275,1,Y
28,13,8398012.526375204,1,Y
57,13,11793067.966630371,1,Y
86,13,13012862.15278526,1,Y
115,13,14772071.808453675,1,Y
144,13,16349743.544944415,1,Y
173,13,21208554.72731238,1,Y
202,13,20705035.000770833,1,Y
230,13,19962761.354897592,1,Y
0,14,6575115.923920064,1,Y
28,14,8058722.815598975,1,Y
56,14,9656824.867390921,1,Y
87,14,9002558.122165581,1,Y
115,14,8903715.633437198,1,Y
143,14,9928585.930261988,1,Y
174,14,12700734.12049637,1,Y
202,14,12926182.564469134,1,Y
